another_name,another_name_kana,post_id,prefecture_id
,,0000000,27
朝日,ｱｻﾋ,5540011,27
梅町,ｳﾒﾏﾁ,5540032,27
春日出中,ｶｽｶﾞﾃﾞﾅｶ,5540022,27
春日出南,ｶｽｶﾞﾃﾞﾐﾅﾐ,5540023,27
春日出北,ｶｽｶﾞﾃﾞｷﾀ,5540021,27
桜島,ｻｸﾗｼﾞﾏ,5540031,27
四貫島,ｼｶﾝｼﾞﾏ,5540014,27
島屋,ｼﾏﾔ,5540024,27
高見,ﾀｶﾐ,5540001,27
常吉,ﾂﾈﾖｼ,5540052,27
伝法,ﾃﾞﾝﾎﾟｳ,5540002,27
酉島,ﾄﾘｼﾏ,5540051,27
西九条,ﾆｼｸｼﾞｮｳ,5540012,27
梅香,ﾊﾞｲｶ,5540013,27
北港,ﾎｸｺｳ,5540033,27
北港白津,ﾎｸｺｳｼﾗﾂ,5540041,27
北港緑地,ﾎｸｺｳﾘｮｸﾁ,5540042,27
夢洲東,ﾕﾒｼﾏﾋｶﾞｼ,5540043,27
