another_name,another_name_kana,post_id,prefecture_id
,,0000000,28
青山台,ｱｵﾔﾏﾀﾞｲ,6550873,28
朝谷町,ｱｻﾀﾆﾁｮｳ,6550862,28
旭が丘,ｱｻﾋｶﾞｵｶ,6550033,28
泉が丘,ｲｽﾞﾐｶﾞｵｶ,6550885,28
歌敷山,ｳﾀｼｷﾔﾏ,6550037,28
王居殿,ｵｳｲﾃﾞﾝ,6550883,28
大町,ｵｵﾏﾁ,6550014,28
乙木,ｵﾄｷﾞ,6550882,28
海岸通,ｶｲｶﾞﾝﾄﾞｵﾘ,6550036,28
霞ケ丘,ｶｽﾐｶﾞｵｶ,6550039,28
上高丸,ｶﾐﾀｶﾏﾙ,6550017,28
狩口台,ｶﾘｸﾞﾁﾀﾞｲ,6550049,28
川原,ｶﾜﾊﾗ,6550894,28
神田町,ｶﾝﾀﾞﾁｮｳ,6550027,28
北舞子,ｷﾀﾏｲｺ,6550045,28
陸ノ町,ｸｶﾞﾉﾁｮｳ,6550026,28
向陽,ｺｳﾖｳ,6550012,28
小束台,ｺﾂﾞｶﾀﾞｲ,6550008,28
小束台東,ｺﾂﾞｶﾀﾞｲﾋｶﾞｼ,6550061,28
小束山,ｺﾂﾞｶﾔﾏ,6550002,28
小束山手,ｺﾂﾞｶﾔﾏﾃ,6550009,28
小束山本町,ｺﾂﾞｶﾔﾏﾎﾝﾏﾁ,6550003,28
五色山,ｺﾞｼｷﾔﾏ,6550035,28
御霊町,ｺﾞﾘｮｳﾁｮｳ,6550024,28
坂上,ｻｶｶﾞﾐ,6550895,28
潮見が丘,ｼｵﾐｶﾞｵｶ,6550005,28
塩屋北町,ｼｵﾔｷﾀﾏﾁ,6550863,28
塩屋台,ｼｵﾔﾀﾞｲ,6550864,28
塩屋町,ｼｵﾔﾁｮｳ,6550872,28
清水が丘,ｼﾐｽﾞｶﾞｵｶ,6550031,28
清水通,ｼﾐｽﾞﾄﾞｵﾘ,6550023,28
下畑町,ｼﾓﾊﾀﾁｮｳ,6550861,28
松風台,ｼｮｳﾌｳﾀﾞｲ,6550871,28
城が山,ｼﾛｶﾞﾔﾏ,6550884,28
神陵台,ｼﾝﾘｮｳﾀﾞｲ,6550041,28
神和台,ｼﾝﾜﾀﾞｲ,6550851,28
清玄町,ｾｲｹﾞﾝﾁｮｳ,6550865,28
星陵台,ｾｲﾘｮｳﾀﾞｲ,6550038,28
高丸,ﾀｶﾏﾙ,6550016,28
多聞台,ﾀﾓﾝﾀﾞｲ,6550007,28
多聞町,ﾀﾓﾝﾁｮｳ,6550001,28
千鳥が丘,ﾁﾄﾞﾘｶﾞｵｶ,6550011,28
千代が丘,ﾁﾖｶﾞｵｶ,6550018,28
つつじが丘,ﾂﾂｼﾞｶﾞｵｶ,6550853,28
天ノ下町,ﾃﾝﾉｼﾀﾁｮｳ,6550029,28
仲田,ﾅｶﾀ,6550034,28
中道,ﾅｶﾐﾁ,6550896,28
西舞子,ﾆｼﾏｲｺ,6550048,28
西脇,ﾆｼﾜｷ,6550042,28
野田通,ﾉﾀﾞﾄﾞｵﾘ,6550015,28
馬場通,ﾊﾞﾊﾞﾄﾞｵﾘ,6550021,28
東垂水,ﾋｶﾞｼﾀﾙﾐ,6550886,28
東垂水町,ﾋｶﾞｼﾀﾙﾐﾁｮｳ,6550881,28
東舞子町,ﾋｶﾞｼﾏｲｺﾁｮｳ,6550047,28
日向,ﾋｭｳｶﾞ,6550893,28
平磯,ﾋﾗｲｿ,6550892,28
福田,ﾌｸﾀﾞ,6550013,28
星が丘,ﾎｼｶﾞｵｶ,6550032,28
本多聞,ﾎﾝﾀﾓﾝ,6550006,28
舞子坂,ﾏｲｺｻﾞｶ,6550044,28
舞子台,ﾏｲｺﾀﾞｲ,6550046,28
舞多聞西,ﾏｲﾀﾓﾝﾆｼ,6550051,28
舞多聞東,ﾏｲﾀﾓﾝﾋｶﾞｼ,6550052,28
学が丘,ﾏﾅﾋﾞｶﾞｵｶ,6550004,28
瑞ケ丘,ﾐｽﾞｶﾞｵｶ,6550025,28
瑞穂通,ﾐｽﾞﾎﾄﾞｵﾘ,6550022,28
南多聞台,ﾐﾅﾐﾀﾓﾝﾀﾞｲ,6550043,28
美山台,ﾐﾔﾏﾀﾞｲ,6550874,28
宮本町,ﾐﾔﾓﾄﾁｮｳ,6550028,28
名谷町,ﾐｮｳﾀﾞﾆﾁｮｳ,6550852,28
桃山台,ﾓﾓﾔﾏﾀﾞｲ,6550854,28
山手,ﾔﾏﾃ,6550891,28
