another_name,another_name_kana,post_id,prefecture_id
,,0000000,15
井田,ｲﾀﾞ,9590311,15
えび穴,ｴﾋﾞｱﾅ,9590301,15
大戸,ｵｵﾄﾞ,9590308,15
荻野,ｵｷﾞﾉ,9590304,15
上泉,ｶﾐｲｽﾞﾐ,9590321,15
川崎,ｶﾜｻｷ,9590307,15
観音寺,ｶﾝｵﾝｼﾞ,9590319,15
境江,ｻｶｴ,9590317,15
田中新田,ﾀﾅｶｼﾝﾃﾞﾝ,9590302,15
中山,ﾅｶﾔﾏ,9590312,15
走出,ﾊｼﾘﾃﾞ,9590322,15
浜首,ﾊﾏｸﾋﾞ,9590306,15
平野,ﾋﾗﾉ,9590303,15
麓,ﾌﾓﾄ,9590318,15
麓村新田,ﾌﾓﾄﾑﾗｼﾝﾃﾞﾝ,9590315,15
峰見,ﾐﾈﾐ,9590309,15
美山,ﾐﾔﾏ,9590310,15
村山,ﾑﾗﾔﾏ,9590316,15
矢作,ﾔﾊｷﾞ,9590305,15
弥彦,ﾔﾋｺ,9590323,15
山岸,ﾔﾏｷﾞｼ,9590314,15
山崎,ﾔﾏｻﾞｷ,9590313,15
