another_name,another_name_kana,post_id,prefecture_id
,,0000000,44
大神,ｵｵｶﾞ,8791504,44
川崎,ｶﾜｻｷ,8791505,44
豊岡,ﾄﾖｵｶ,8791507,44
平道,ﾋﾗﾐﾁ,8791508,44
広瀬,ﾋﾛｾ,8791501,44
藤原,ﾌｼﾞﾜﾗ,8791502,44
真那井,ﾏﾅｲ,8791503,44
南畑,ﾐﾅﾐﾊﾀ,8791509,44
