another_name,another_name_kana,post_id,prefecture_id
,,0000000,23
飛香台,ｱｽｶﾀﾞｲ,4790868,23
阿野町,ｱﾉﾁｮｳ,4790814,23
池田川,ｲｹﾀﾞｶﾞﾜ,4790074,23
池田口,ｲｹﾀﾞｸﾞﾁ,4790024,23
石窯,ｲｼｶﾞﾏ,4790038,23
泉町,ｲｽﾞﾐﾁｮｳ,4790811,23
一ノ割,ｲﾁﾉﾜﾘ,4790014,23
市場町,ｲﾁﾊﾞﾁｮｳ,4790828,23
井戸田町,ｲﾄﾞﾀﾁｮｳ,4790812,23
乳母子,ｳﾊﾞｺ,4790072,23
運内,ｳﾝﾅｲ,4790062,23
榎戸,ｴﾉｷﾄﾞ,4790857,23
榎戸町,ｴﾉｷﾄﾞﾁｮｳ,4790854,23
大窯,ｵｵｶﾞﾏ,4790015,23
大曽,ｵｵｿ,4790871,23
大曽町,ｵｵｿﾁｮｳ,4790021,23
大谷,ｵｵﾀﾆ,4790806,23
大谷朝陽ケ丘,ｵｵﾀﾆｱｻﾋｶﾞｵｶ,4790810,23
大塚町,ｵｵﾂｶﾁｮｳ,4790005,23
大鳥町,ｵｵﾄﾞﾘﾁｮｳ,4790842,23
大野町,ｵｵﾉﾁｮｳ,4790866,23
大流,ｵｵﾘｭｳ,4790027,23
大流天竺口,ｵｵﾘｭｳﾃﾝｼﾞｸｸﾁ,4790039,23
奥栄町,ｵｸｴｲﾁｮｳ,4790823,23
奥条,ｵｸｼﾞｮｳ,4790822,23
奥夏敷,ｵｸﾅﾁｷ,4790053,23
小倉町,ｵｸﾞﾗﾁｮｳ,4790862,23
乙田,ｵｺﾀﾞ,4790044,23
長田,ｵｻﾀﾞ,4790068,23
折戸,ｵﾘﾄﾞ,4790069,23
かじま台,ｶｼﾞﾏﾀﾞｲ,4790873,23
金山,ｶﾅﾔﾏ,4790003,23
蒲池,ｶﾊﾞｲｹ,4790858,23
蒲池町,ｶﾊﾞｲｹﾁｮｳ,4790856,23
萱苅口,ｶﾔｶﾘｸﾞﾁ,4790063,23
唐崎町,ｶﾗｻｷﾁｮｳ,4790815,23
苅屋,ｶﾘﾔ,4790805,23
苅屋町,ｶﾘﾔﾁｮｳ,4790819,23
北古千代,ｷﾀｺﾞﾁﾖ,4790046,23
北汐見坂,ｷﾀｼｵﾐｻﾞｶ,4790867,23
北条,ｷﾀｼﾞｮｳ,4790833,23
熊野,ｸﾏﾉ,4790816,23
熊野町,ｸﾏﾉﾁｮｳ,4790817,23
久米,ｸﾒ,4790002,23
黒山,ｸﾛﾔﾏ,4790079,23
鯉江本町,ｺｲｴﾎﾝﾏﾁ,4790838,23
小鈴谷,ｺｽｶﾞﾔ,4790807,23
社辺,ｺｿﾍﾞ,4790042,23
古千代,ｺﾁﾖ,4790058,23
古場,ｺﾊﾞ,4790804,23
古場町,ｺﾊﾞﾁｮｳ,4790818,23
小林町,ｺﾊﾞﾔｼﾁｮｳ,4790865,23
小森,ｺﾓﾘ,4790067,23
坂井,ｻｶｲ,4790809,23
栄町,ｻｶｴﾏﾁ,4790836,23
椎池,ｼｲｲｹ,4790017,23
椎草南割,ｼｲｸｻﾐﾅﾐﾜﾘ,4790035,23
椎垂木,ｼｲﾀﾙｷ,4790056,23
椎田奥,ｼｲﾀﾞｵｸ,4790034,23
椎田口,ｼｲﾀﾞｸﾞﾁ,4790036,23
塩田町,ｼｵﾀﾁｮｳ,4790813,23
下隅,ｼﾀｽﾞﾐ,4790032,23
柴山,ｼﾊﾞﾔﾏ,4790019,23
蛇廻間,ｼﾞｬﾊﾞｻﾏ,4790071,23
上納,ｼﾞｮｳﾉｳ,4790012,23
庄兵衛新田,ｼｮｳﾍﾞｴｼﾝﾃﾞﾝ,4790007,23
新開町,ｼﾝｶｲﾁｮｳ,4790837,23
新田町,ｼﾝﾃﾞﾝﾁｮｳ,4790855,23
新浜町,ｼﾝﾊﾏﾁｮｳ,4790847,23
神明町,ｼﾝﾒｲﾁｮｳ,4790852,23
末広町,ｽｴﾋﾛﾁｮｳ,4790846,23
菅場,ｽｶﾞﾊﾞ,4790075,23
住吉町,ｽﾐﾖｼﾁｮｳ,4790864,23
青海町,ｾｲｶｲﾁｮｳ,4790004,23
瀬木町,ｾｷﾞﾁｮｳ,4790821,23
セントレア,ｾﾝﾄﾚｱ,4790881,23
高坂,ﾀｶｻｶ,4790016,23
堕星,ﾀﾞﾀﾎﾞｼ,4790022,23
多屋,ﾀﾔ,4790843,23
多屋町,ﾀﾔﾁｮｳ,4790839,23
樽水,ﾀﾙﾐ,4790801,23
樽水町,ﾀﾙﾐﾁｮｳ,4790826,23
千代,ﾁﾖ,4790041,23
長間,ﾁｮｳﾏ,4790065,23
千代ケ丘,ﾁﾖｶﾞｵｶ,4790834,23
天竺,ﾃﾝｼﾞｸ,4790026,23
樋掛,ﾄｲｶﾞｹ,4790057,23
陶郷町,ﾄｳｺﾞｳﾁｮｳ,4790835,23
酉新田,ﾄﾘｼﾝﾃﾞﾝ,4790008,23
鳥根,ﾄﾘﾈ,4790076,23
飛渡川,ﾄﾝﾄﾞｶﾞﾜ,4790073,23
仲井,ﾅｶｲ,4790045,23
中大流,ﾅｶｵｵﾘｭｳ,4790037,23
中椎田,ﾅｶｼｲﾀﾞ,4790033,23
中千代,ﾅｶﾁﾖ,4790048,23
長峰一ノ切,ﾅｶﾞﾐﾈ1ﾉｷﾘ,4790023,23
長峰二ノ切,ﾅｶﾞﾐﾈ2ﾉｷﾘ,4790028,23
長峰三ノ切,ﾅｶﾞﾐﾈ3ﾉｷﾘ,4790031,23
長峰四ノ切,ﾅｶﾞﾐﾈ4ﾉｷﾘ,4790049,23
新池,ﾆｲｲｹ,4790025,23
西阿野,ﾆｼｱﾉ,4790802,23
錦町,ﾆｼｷﾁｮｳ,4790831,23
西梨木,ﾆｼﾅｼｷ,4790054,23
虹の丘,ﾆｼﾞﾉｵｶ,4790849,23
西之口,ﾆｼﾉｸﾁ,4790863,23
二ノ田,ﾆﾉﾀ,4790018,23
二ノ割,ﾆﾉﾜﾘ,4790013,23
白山町,ﾊｸｻﾝﾁｮｳ,4790824,23
花狭間,ﾊﾅﾊﾞｻﾏ,4790011,23
原松町,ﾊﾗﾏﾂﾁｮｳ,4790832,23
晩台町,ﾊﾞﾝﾀﾞｲﾁｮｳ,4790861,23
桧原,ﾋﾊﾞﾗ,4790803,23
平池,ﾋﾗｲｹ,4790009,23
広内,ﾋﾛｳﾁ,4790055,23
広目,ﾋﾛﾒ,4790808,23
古道,ﾌﾙﾐﾁ,4790006,23
古道東割,ﾌﾙﾐﾁﾋｶﾞｼﾜﾘ,4790029,23
古社,ﾌﾙﾔｼﾛ,4790043,23
保示町,ﾎｳｼﾞﾁｮｳ,4790827,23
本郷町,ﾎﾝｺﾞｳﾁｮｳ,4790853,23
本町,ﾎﾝﾏﾁ,4790829,23
港町,ﾐﾅﾄﾁｮｳ,4790848,23
南古千代,ﾐﾅﾐｺﾞﾁﾖ,4790047,23
南蛇廻間,ﾐﾅﾐｼﾞｬﾊﾞｻﾏ,4790059,23
南飛渡,ﾐﾅﾐﾄﾝﾄﾞ,4790077,23
耳切,ﾐﾐｷﾘ,4790061,23
明和町,ﾒｲﾜﾁｮｳ,4790841,23
森西町,ﾓﾘﾆｼﾁｮｳ,4790845,23
矢田,ﾔﾀ,4790001,23
山方町,ﾔﾏｶﾀﾁｮｳ,4790825,23
大和町,ﾔﾏﾄﾁｮｳ,4790844,23
斧口,ﾖｷｸﾞﾁ,4790064,23
りんくう町,ﾘﾝｸｳﾁｮｳ,4790882,23
若松町,ﾜｶﾏﾂﾁｮｳ,4790851,23
脇田口,ﾜｷﾀｸﾞﾁ,4790066,23
