another_name,another_name_kana,post_id,prefecture_id
,,0000000,5
荒谷,ｱﾗﾔ,0170204,5
上向,ｳﾜﾑｷ,0170203,5
小坂,ｺｻｶ,0170201,5
小坂鉱山,ｺｻｶｺｳｻﾞﾝ,0170202,5
大地,ﾀﾞｲﾁ,0170205,5
十和田湖,ﾄﾜﾀﾞｺ,0185511,5
