another_name,another_name_kana,post_id,prefecture_id
,,0000000,35
祝島,ｲﾜｲｼﾏ,7421401,35
長島,ﾅｶﾞｼﾏ,7421402,35
室津,ﾑﾛﾂ,7421403,35
八島,ﾔｼﾏ,7421404,35
