another_name,another_name_kana,post_id,prefecture_id
,,0000000,45
岩戸,ｲﾜﾄ,8821621,45
押方,ｵｼｶﾀ,8821102,45
上岩戸,ｶﾐｲﾜﾄ,8821622,45
上野,ｶﾐﾉ,8821411,45
河内,ｶﾜﾁ,8821414,45
五ケ所,ｺﾞｶｼｮ,8821415,45
下野,ｼﾓﾉ,8821412,45
田原,ﾀﾊﾞﾙ,8821413,45
三田井,ﾐﾀｲ,8821101,45
向山,ﾑｺｳﾔﾏ,8821103,45
