another_name,another_name_kana,post_id,prefecture_id
,,0000000,46
伊集院町飯牟礼,ｲｼﾞｭｳｲﾝﾁｮｳｲｲﾑﾚ,8992522,46
伊集院町猪鹿倉,ｲｼﾞｭｳｲﾝﾁｮｳｲｶﾞｸﾗ,8992505,46
伊集院町大田,ｲｼﾞｭｳｲﾝﾁｮｳｵｵﾀ,0000000,46
伊集院町大田久木野々石塚,ｲｼﾞｭｳｲﾝﾁｮｳｵｵﾀｸｷﾉﾉｲｼﾂﾞｶ,8993121,46
伊集院町上神殿,ｲｼﾞｭｳｲﾝﾁｮｳｶﾐｺｳﾄﾞﾉ,8992512,46
伊集院町清藤,ｲｼﾞｭｳｲﾝﾁｮｳｷﾖﾌｼﾞ,8992506,46
伊集院町桑畑,ｲｼﾞｭｳｲﾝﾁｮｳｸﾜﾊﾞﾀ,8992441,46
伊集院町恋之原,ｲｼﾞｭｳｲﾝﾁｮｳｺｲﾉﾊﾗ,8992524,46
伊集院町郡,ｲｼﾞｭｳｲﾝﾁｮｳｺｵﾘ,8992504,46
伊集院町下神殿,ｲｼﾞｭｳｲﾝﾁｮｳｼﾓｺｳﾄﾞﾉ,8992511,46
伊集院町下谷口,ｲｼﾞｭｳｲﾝﾁｮｳｼﾓﾀﾆｸﾞﾁ,8992501,46
伊集院町竹之山,ｲｼﾞｭｳｲﾝﾁｮｳﾀｹﾉﾔﾏ,8992515,46
伊集院町土橋,ｲｼﾞｭｳｲﾝﾁｮｳﾂﾁﾊﾞｼ,8992516,46
伊集院町寺脇,ｲｼﾞｭｳｲﾝﾁｮｳﾃﾗﾜｷ,8992443,46
伊集院町徳重,ｲｼﾞｭｳｲﾝﾁｮｳﾄｸｼｹﾞ,8992502,46
伊集院町中川,ｲｼﾞｭｳｲﾝﾁｮｳﾅｶｶﾞﾜ,8992514,46
伊集院町野田,ｲｼﾞｭｳｲﾝﾁｮｳﾉﾀﾞ,8992442,46
伊集院町古城,ｲｼﾞｭｳｲﾝﾁｮｳﾌﾙｼﾞｮｳ,8992523,46
伊集院町妙円寺,ｲｼﾞｭｳｲﾝﾁｮｳﾐｮｳｴﾝｼﾞ,8992503,46
伊集院町麦生田,ｲｼﾞｭｳｲﾝﾁｮｳﾑｷﾞｳﾀﾞ,8992513,46
東市来町伊作田,ﾋｶﾞｼｲﾁｷﾁｮｳｲｻﾞｸﾀﾞ,8992203,46
東市来町神之川,ﾋｶﾞｼｲﾁｷﾁｮｳｶﾐﾉｶﾜ,8992204,46
東市来町寺脇,ﾋｶﾞｼｲﾁｷﾁｮｳﾃﾗﾜｷ,8992432,46
東市来町長里,ﾋｶﾞｼｲﾁｷﾁｮｳﾅｶﾞｻﾄ,8992202,46
東市来町南神之川,ﾋｶﾞｼｲﾁｷﾁｮｳﾐﾅﾐｶﾐﾉｶﾜ,8992434,46
東市来町宮田,ﾋｶﾞｼｲﾁｷﾁｮｳﾐﾔﾀ,8992433,46
東市来町美山,ﾋｶﾞｼｲﾁｷﾁｮｳﾐﾔﾏ,8992431,46
東市来町湯田,ﾋｶﾞｼｲﾁｷﾁｮｳﾕﾀﾞ,8992201,46
東市来町養母,ﾋｶﾞｼｲﾁｷﾁｮｳﾖｳﾎﾞ,8992311,46
日吉町神之川,ﾋﾖｼﾁｮｳｶﾐﾉｶﾜ,8992421,46
日吉町日置,ﾋﾖｼﾁｮｳﾋｵｷ,8993101,46
日吉町山田,ﾋﾖｼﾁｮｳﾔﾏﾀﾞ,8993102,46
日吉町吉利,ﾋﾖｼﾁｮｳﾖｼﾄｼ,0000000,46
吹上町今田,ﾌｷｱｹﾞﾁｮｳｲﾏﾀﾞ,8993305,46
吹上町入来,ﾌｷｱｹﾞﾁｮｳｲﾘｷ,8993304,46
吹上町小野,ﾌｷｱｹﾞﾁｮｳｵﾉ,8993306,46
吹上町花熟里,ﾌｷｱｹﾞﾁｮｳｹｼﾞｭｸﾘ,8993307,46
吹上町田尻,ﾌｷｱｹﾞﾁｮｳﾀｼﾞﾘ,8993308,46
吹上町中之里,ﾌｷｱｹﾞﾁｮｳﾅｶﾉｻﾄ,8993302,46
吹上町中原,ﾌｷｱｹﾞﾁｮｳﾅｶﾊﾗ,8993301,46
吹上町永吉,ﾌｷｱｹﾞﾁｮｳﾅｶﾞﾖｼ,8993221,46
吹上町湯之浦,ﾌｷｱｹﾞﾁｮｳﾕﾉｳﾗ,8993303,46
吹上町与倉,ﾌｷｱｹﾞﾁｮｳﾖｸﾗ,8993309,46
吹上町和田,ﾌｷｱｹﾞﾁｮｳﾜﾀﾞ,8993311,46
