another_name,another_name_kana,post_id,prefecture_id
,,0000000,1
北野西一条,ｷﾀﾉﾆｼ1ｼﾞｮｳ,0711231,1
北野西二条,ｷﾀﾉﾆｼ2ｼﾞｮｳ,0711232,1
北野西三条,ｷﾀﾉﾆｼ3ｼﾞｮｳ,0711233,1
北野西四条,ｷﾀﾉﾆｼ4ｼﾞｮｳ,0711234,1
北野西五条,ｷﾀﾉﾆｼ5ｼﾞｮｳ,0711235,1
北野東一条,ｷﾀﾉﾋｶﾞｼ1ｼﾞｮｳ,0711221,1
北野東二条,ｷﾀﾉﾋｶﾞｼ2ｼﾞｮｳ,0711222,1
北野東三条,ｷﾀﾉﾋｶﾞｼ3ｼﾞｮｳ,0711223,1
北野東四条,ｷﾀﾉﾋｶﾞｼ4ｼﾞｮｳ,0711224,1
北野東五条,ｷﾀﾉﾋｶﾞｼ5ｼﾞｮｳ,0711225,1
北一条,ｷﾀ1ｼﾞｮｳ,0711211,1
南一条,ﾐﾅﾐ1ｼﾞｮｳ,0711201,1
南二条,ﾐﾅﾐ2ｼﾞｮｳ,0711202,1
７線,7ｾﾝ,0711247,1
８線,8ｾﾝ,0711248,1
９線,9ｾﾝ,0711249,1
１０線,10ｾﾝ,0711250,1
１１線,11ｾﾝ,0711251,1
１２線,12ｾﾝ,0711252,1
１３線,13ｾﾝ,0711253,1
１４線,14ｾﾝ,0711254,1
１５線,15ｾﾝ,0711255,1
１６線,16ｾﾝ,0711256,1
１７線,17ｾﾝ,0711257,1
１８線,18ｾﾝ,0711258,1
１９線,19ｾﾝ,0711259,1
２０線,20ｾﾝ,0711260,1
２１線,21ｾﾝ,0711261,1
２２線,22ｾﾝ,0711262,1
２３線,23ｾﾝ,0711263,1
２４線,24ｾﾝ,0711264,1
２５線,25ｾﾝ,0711265,1
２６線,26ｾﾝ,0711266,1
２７線,27ｾﾝ,0711267,1
