municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,千代田区,ﾁﾖﾀﾞｸ,13
2,中央区,ﾁｭｳｵｳｸ,13
3,港区,ﾐﾅﾄｸ,13
4,新宿区,ｼﾝｼﾞｭｸｸ,13
5,文京区,ﾌﾞﾝｷｮｳｸ,13
6,台東区,ﾀｲﾄｳｸ,13
7,墨田区,ｽﾐﾀﾞｸ,13
8,江東区,ｺｳﾄｳｸ,13
9,品川区,ｼﾅｶﾞﾜｸ,13
10,目黒区,ﾒｸﾞﾛｸ,13
11,大田区,ｵｵﾀｸ,13
12,世田谷区,ｾﾀｶﾞﾔｸ,13
13,渋谷区,ｼﾌﾞﾔｸ,13
14,中野区,ﾅｶﾉｸ,13
15,杉並区,ｽｷﾞﾅﾐｸ,13
16,豊島区,ﾄｼﾏｸ,13
17,北区,ｷﾀｸ,13
18,荒川区,ｱﾗｶﾜｸ,13
19,板橋区,ｲﾀﾊﾞｼｸ,13
20,練馬区,ﾈﾘﾏｸ,13
21,足立区,ｱﾀﾞﾁｸ,13
22,葛飾区,ｶﾂｼｶｸ,13
23,江戸川区,ｴﾄﾞｶﾞﾜｸ,13
24,八王子市,ﾊﾁｵｳｼﾞｼ,13
25,立川市,ﾀﾁｶﾜｼ,13
26,武蔵野市,ﾑｻｼﾉｼ,13
27,三鷹市,ﾐﾀｶｼ,13
28,青梅市,ｵｳﾒｼ,13
29,府中市,ﾌﾁｭｳｼ,13
30,昭島市,ｱｷｼﾏｼ,13
31,調布市,ﾁｮｳﾌｼ,13
32,町田市,ﾏﾁﾀﾞｼ,13
33,小金井市,ｺｶﾞﾈｲｼ,13
34,小平市,ｺﾀﾞｲﾗｼ,13
35,日野市,ﾋﾉｼ,13
36,東村山市,ﾋｶﾞｼﾑﾗﾔﾏｼ,13
37,国分寺市,ｺｸﾌﾞﾝｼﾞｼ,13
38,国立市,ｸﾆﾀﾁｼ,13
39,福生市,ﾌｯｻｼ,13
40,狛江市,ｺﾏｴｼ,13
41,東大和市,ﾋｶﾞｼﾔﾏﾄｼ,13
42,清瀬市,ｷﾖｾｼ,13
43,東久留米市,ﾋｶﾞｼｸﾙﾒｼ,13
44,武蔵村山市,ﾑｻｼﾑﾗﾔﾏｼ,13
45,多摩市,ﾀﾏｼ,13
46,稲城市,ｲﾅｷﾞｼ,13
47,羽村市,ﾊﾑﾗｼ,13
48,あきる野市,ｱｷﾙﾉｼ,13
49,西東京市,ﾆｼﾄｳｷｮｳｼ,13
50,西多摩郡瑞穂町,ﾆｼﾀﾏｸﾞﾝﾐｽﾞﾎﾏﾁ,13
51,西多摩郡日の出町,ﾆｼﾀﾏｸﾞﾝﾋﾉﾃﾞﾏﾁ,13
52,西多摩郡檜原村,ﾆｼﾀﾏｸﾞﾝﾋﾉﾊﾗﾑﾗ,13
53,西多摩郡奥多摩町,ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ,13
54,大島町,ｵｵｼﾏﾏﾁ,13
55,利島村,ﾄｼﾏﾑﾗ,13
56,新島村,ﾆｲｼﾞﾏﾑﾗ,13
57,神津島村,ｺｳﾂﾞｼﾏﾑﾗ,13
58,三宅島三宅村,ﾐﾔｹｼﾞﾏﾐﾔｹﾑﾗ,13
59,御蔵島村,ﾐｸﾗｼﾞﾏﾑﾗ,13
60,八丈島八丈町,ﾊﾁｼﾞｮｳｼﾞﾏﾊﾁｼﾞｮｳﾏﾁ,13
61,青ヶ島村,ｱｵｶﾞｼﾏﾑﾗ,13
62,小笠原村,ｵｶﾞｻﾜﾗﾑﾗ,13
