municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,静岡市葵区,ｼｽﾞｵｶｼｱｵｲｸ,22
2,静岡市駿河区,ｼｽﾞｵｶｼｽﾙｶﾞｸ,22
3,静岡市清水区,ｼｽﾞｵｶｼｼﾐｽﾞｸ,22
4,浜松市中区,ﾊﾏﾏﾂｼﾅｶｸ,22
5,浜松市東区,ﾊﾏﾏﾂｼﾋｶﾞｼｸ,22
6,浜松市西区,ﾊﾏﾏﾂｼﾆｼｸ,22
7,浜松市南区,ﾊﾏﾏﾂｼﾐﾅﾐｸ,22
8,浜松市北区,ﾊﾏﾏﾂｼｷﾀｸ,22
9,浜松市浜北区,ﾊﾏﾏﾂｼﾊﾏｷﾀｸ,22
10,浜松市天竜区,ﾊﾏﾏﾂｼﾃﾝﾘｭｳｸ,22
11,沼津市,ﾇﾏﾂﾞｼ,22
12,熱海市,ｱﾀﾐｼ,22
13,三島市,ﾐｼﾏｼ,22
14,富士宮市,ﾌｼﾞﾉﾐﾔｼ,22
15,伊東市,ｲﾄｳｼ,22
16,島田市,ｼﾏﾀﾞｼ,22
17,富士市,ﾌｼﾞｼ,22
18,磐田市,ｲﾜﾀｼ,22
19,焼津市,ﾔｲﾂﾞｼ,22
20,掛川市,ｶｹｶﾞﾜｼ,22
21,藤枝市,ﾌｼﾞｴﾀﾞｼ,22
22,御殿場市,ｺﾞﾃﾝﾊﾞｼ,22
23,袋井市,ﾌｸﾛｲｼ,22
24,下田市,ｼﾓﾀﾞｼ,22
25,裾野市,ｽｿﾉｼ,22
26,湖西市,ｺｻｲｼ,22
27,伊豆市,ｲｽﾞｼ,22
28,御前崎市,ｵﾏｴｻﾞｷｼ,22
29,菊川市,ｷｸｶﾞﾜｼ,22
30,伊豆の国市,ｲｽﾞﾉｸﾆｼ,22
31,牧之原市,ﾏｷﾉﾊﾗｼ,22
32,賀茂郡東伊豆町,ｶﾓｸﾞﾝﾋｶﾞｼｲｽﾞﾁｮｳ,22
33,賀茂郡河津町,ｶﾓｸﾞﾝｶﾜﾂﾞﾁｮｳ,22
34,賀茂郡南伊豆町,ｶﾓｸﾞﾝﾐﾅﾐｲｽﾞﾁｮｳ,22
35,賀茂郡松崎町,ｶﾓｸﾞﾝﾏﾂｻﾞｷﾁｮｳ,22
36,賀茂郡西伊豆町,ｶﾓｸﾞﾝﾆｼｲｽﾞﾁｮｳ,22
37,田方郡函南町,ﾀｶﾞﾀｸﾞﾝｶﾝﾅﾐﾁｮｳ,22
38,駿東郡清水町,ｽﾝﾄｳｸﾞﾝｼﾐｽﾞﾁｮｳ,22
39,駿東郡長泉町,ｽﾝﾄｳｸﾞﾝﾅｶﾞｲｽﾞﾐﾁｮｳ,22
40,駿東郡小山町,ｽﾝﾄｳｸﾞﾝｵﾔﾏﾁｮｳ,22
41,榛原郡吉田町,ﾊｲﾊﾞﾗｸﾞﾝﾖｼﾀﾞﾁｮｳ,22
42,榛原郡川根本町,ﾊｲﾊﾞﾗｸﾞﾝｶﾜﾈﾎﾝﾁｮｳ,22
43,周智郡森町,ｼｭｳﾁｸﾞﾝﾓﾘﾏﾁ,22
