municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,仙台市青葉区,ｾﾝﾀﾞｲｼｱｵﾊﾞｸ,4
2,仙台市宮城野区,ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ,4
3,仙台市若林区,ｾﾝﾀﾞｲｼﾜｶﾊﾞﾔｼｸ,4
4,仙台市太白区,ｾﾝﾀﾞｲｼﾀｲﾊｸｸ,4
5,仙台市泉区,ｾﾝﾀﾞｲｼｲｽﾞﾐｸ,4
6,石巻市,ｲｼﾉﾏｷｼ,4
7,塩竈市,ｼｵｶﾞﾏｼ,4
8,気仙沼市,ｹｾﾝﾇﾏｼ,4
9,白石市,ｼﾛｲｼｼ,4
10,名取市,ﾅﾄﾘｼ,4
11,角田市,ｶｸﾀﾞｼ,4
12,多賀城市,ﾀｶﾞｼﾞｮｳｼ,4
13,岩沼市,ｲﾜﾇﾏｼ,4
14,登米市,ﾄﾒｼ,4
15,栗原市,ｸﾘﾊﾗｼ,4
16,東松島市,ﾋｶﾞｼﾏﾂｼﾏｼ,4
17,大崎市,ｵｵｻｷｼ,4
18,富谷市,ﾄﾐﾔｼ,4
19,刈田郡蔵王町,ｶｯﾀｸﾞﾝｻﾞｵｳﾏﾁ,4
20,刈田郡七ヶ宿町,ｶｯﾀｸﾞﾝｼﾁｶｼｭｸﾏﾁ,4
21,柴田郡大河原町,ｼﾊﾞﾀｸﾞﾝｵｵｶﾞﾜﾗﾏﾁ,4
22,柴田郡村田町,ｼﾊﾞﾀｸﾞﾝﾑﾗﾀﾏﾁ,4
23,柴田郡柴田町,ｼﾊﾞﾀｸﾞﾝｼﾊﾞﾀﾏﾁ,4
24,柴田郡川崎町,ｼﾊﾞﾀｸﾞﾝｶﾜｻｷﾏﾁ,4
25,伊具郡丸森町,ｲｸﾞｸﾞﾝﾏﾙﾓﾘﾏﾁ,4
26,亘理郡亘理町,ﾜﾀﾘｸﾞﾝﾜﾀﾘﾁｮｳ,4
27,亘理郡山元町,ﾜﾀﾘｸﾞﾝﾔﾏﾓﾄﾁｮｳ,4
28,宮城郡松島町,ﾐﾔｷﾞｸﾞﾝﾏﾂｼﾏﾏﾁ,4
29,宮城郡七ヶ浜町,ﾐﾔｷﾞｸﾞﾝｼﾁｶﾞﾊﾏﾏﾁ,4
30,宮城郡利府町,ﾐﾔｷﾞｸﾞﾝﾘﾌﾁｮｳ,4
31,黒川郡大和町,ｸﾛｶﾜｸﾞﾝﾀｲﾜﾁｮｳ,4
32,黒川郡大郷町,ｸﾛｶﾜｸﾞﾝｵｵｻﾄﾁｮｳ,4
33,黒川郡大衡村,ｸﾛｶﾜｸﾞﾝｵｵﾋﾗﾑﾗ,4
34,加美郡色麻町,ｶﾐｸﾞﾝｼｶﾏﾁｮｳ,4
35,加美郡加美町,ｶﾐｸﾞﾝｶﾐﾏﾁ,4
36,遠田郡涌谷町,ﾄｵﾀﾞｸﾞﾝﾜｸﾔﾁｮｳ,4
37,遠田郡美里町,ﾄｵﾀﾞｸﾞﾝﾐｻﾄﾏﾁ,4
38,牡鹿郡女川町,ｵｼｶｸﾞﾝｵﾅｶﾞﾜﾁｮｳ,4
39,本吉郡南三陸町,ﾓﾄﾖｼｸﾞﾝﾐﾅﾐｻﾝﾘｸﾁｮｳ,4
