municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,下関市,ｼﾓﾉｾｷｼ,35
2,宇部市,ｳﾍﾞｼ,35
3,山口市,ﾔﾏｸﾞﾁｼ,35
4,萩市,ﾊｷﾞｼ,35
5,防府市,ﾎｳﾌｼ,35
6,下松市,ｸﾀﾞﾏﾂｼ,35
7,岩国市,ｲﾜｸﾆｼ,35
8,光市,ﾋｶﾘｼ,35
9,長門市,ﾅｶﾞﾄｼ,35
10,柳井市,ﾔﾅｲｼ,35
11,美祢市,ﾐﾈｼ,35
12,周南市,ｼｭｳﾅﾝｼ,35
13,山陽小野田市,ｻﾝﾖｳｵﾉﾀﾞｼ,35
14,大島郡周防大島町,ｵｵｼﾏｸﾞﾝｽｵｳｵｵｼﾏﾁｮｳ,35
15,玖珂郡和木町,ｸｶﾞｸﾞﾝﾜｷﾁｮｳ,35
16,熊毛郡上関町,ｸﾏｹﾞｸﾞﾝｶﾐﾉｾｷﾁｮｳ,35
17,熊毛郡田布施町,ｸﾏｹﾞｸﾞﾝﾀﾌﾞｾﾁｮｳ,35
18,熊毛郡平生町,ｸﾏｹﾞｸﾞﾝﾋﾗｵﾁｮｳ,35
19,阿武郡阿武町,ｱﾌﾞｸﾞﾝｱﾌﾞﾁｮｳ,35
