municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,神戸市東灘区,ｺｳﾍﾞｼﾋｶﾞｼﾅﾀﾞｸ,28
2,神戸市灘区,ｺｳﾍﾞｼﾅﾀﾞｸ,28
3,神戸市兵庫区,ｺｳﾍﾞｼﾋｮｳｺﾞｸ,28
4,神戸市長田区,ｺｳﾍﾞｼﾅｶﾞﾀｸ,28
5,神戸市須磨区,ｺｳﾍﾞｼｽﾏｸ,28
6,神戸市垂水区,ｺｳﾍﾞｼﾀﾙﾐｸ,28
7,神戸市北区,ｺｳﾍﾞｼｷﾀｸ,28
8,神戸市中央区,ｺｳﾍﾞｼﾁｭｳｵｳｸ,28
9,神戸市西区,ｺｳﾍﾞｼﾆｼｸ,28
10,姫路市,ﾋﾒｼﾞｼ,28
11,尼崎市,ｱﾏｶﾞｻｷｼ,28
12,明石市,ｱｶｼｼ,28
13,西宮市,ﾆｼﾉﾐﾔｼ,28
14,洲本市,ｽﾓﾄｼ,28
15,芦屋市,ｱｼﾔｼ,28
16,伊丹市,ｲﾀﾐｼ,28
17,相生市,ｱｲｵｲｼ,28
18,豊岡市,ﾄﾖｵｶｼ,28
19,加古川市,ｶｺｶﾞﾜｼ,28
20,赤穂市,ｱｺｳｼ,28
21,西脇市,ﾆｼﾜｷｼ,28
22,宝塚市,ﾀｶﾗﾂﾞｶｼ,28
23,三木市,ﾐｷｼ,28
24,高砂市,ﾀｶｻｺﾞｼ,28
25,川西市,ｶﾜﾆｼｼ,28
26,小野市,ｵﾉｼ,28
27,三田市,ｻﾝﾀﾞｼ,28
28,加西市,ｶｻｲｼ,28
29,丹波篠山市,ﾀﾝﾊﾞｻｻﾔﾏｼ,28
30,養父市,ﾔﾌﾞｼ,28
31,丹波市,ﾀﾝﾊﾞｼ,28
32,南あわじ市,ﾐﾅﾐｱﾜｼﾞｼ,28
33,朝来市,ｱｻｺﾞｼ,28
34,淡路市,ｱﾜｼﾞｼ,28
35,宍粟市,ｼｿｳｼ,28
36,加東市,ｶﾄｳｼ,28
37,たつの市,ﾀﾂﾉｼ,28
38,川辺郡猪名川町,ｶﾜﾍﾞｸﾞﾝｲﾅｶﾞﾜﾁｮｳ,28
39,多可郡多可町,ﾀｶｸﾞﾝﾀｶﾁｮｳ,28
40,加古郡稲美町,ｶｺｸﾞﾝｲﾅﾐﾁｮｳ,28
41,加古郡播磨町,ｶｺｸﾞﾝﾊﾘﾏﾁｮｳ,28
42,神崎郡市川町,ｶﾝｻﾞｷｸﾞﾝｲﾁｶﾜﾁｮｳ,28
43,神崎郡福崎町,ｶﾝｻﾞｷｸﾞﾝﾌｸｻｷﾁｮｳ,28
44,神崎郡神河町,ｶﾝｻﾞｷｸﾞﾝｶﾐｶﾜﾁｮｳ,28
45,揖保郡太子町,ｲﾎﾞｸﾞﾝﾀｲｼﾁｮｳ,28
46,赤穂郡上郡町,ｱｺｳｸﾞﾝｶﾐｺﾞｵﾘﾁｮｳ,28
47,佐用郡佐用町,ｻﾖｳｸﾞﾝｻﾖｳﾁｮｳ,28
48,美方郡香美町,ﾐｶﾀｸﾞﾝｶﾐﾁｮｳ,28
49,美方郡新温泉町,ﾐｶﾀｸﾞﾝｼﾝｵﾝｾﾝﾁｮｳ,28
