municipalitie_id,municipalitie,municipalitie_kana,prefecture_id
1,宮崎市,ﾐﾔｻﾞｷｼ,45
2,都城市,ﾐﾔｺﾉｼﾞｮｳｼ,45
3,延岡市,ﾉﾍﾞｵｶｼ,45
4,日南市,ﾆﾁﾅﾝｼ,45
5,小林市,ｺﾊﾞﾔｼｼ,45
6,日向市,ﾋｭｳｶﾞｼ,45
7,串間市,ｸｼﾏｼ,45
8,西都市,ｻｲﾄｼ,45
9,えびの市,ｴﾋﾞﾉｼ,45
10,北諸県郡三股町,ｷﾀﾓﾛｶﾀｸﾞﾝﾐﾏﾀﾁｮｳ,45
11,西諸県郡高原町,ﾆｼﾓﾛｶﾀｸﾞﾝﾀｶﾊﾙﾁｮｳ,45
12,東諸県郡国富町,ﾋｶﾞｼﾓﾛｶﾀｸﾞﾝｸﾆﾄﾐﾁｮｳ,45
13,東諸県郡綾町,ﾋｶﾞｼﾓﾛｶﾀｸﾞﾝｱﾔﾁｮｳ,45
14,児湯郡高鍋町,ｺﾕｸﾞﾝﾀｶﾅﾍﾞﾁｮｳ,45
15,児湯郡新富町,ｺﾕｸﾞﾝｼﾝﾄﾐﾁｮｳ,45
16,児湯郡西米良村,ｺﾕｸﾞﾝﾆｼﾒﾗｿﾝ,45
17,児湯郡木城町,ｺﾕｸﾞﾝｷｼﾞｮｳﾁｮｳ,45
18,児湯郡川南町,ｺﾕｸﾞﾝｶﾜﾐﾅﾐﾁｮｳ,45
19,児湯郡都農町,ｺﾕｸﾞﾝﾂﾉﾁｮｳ,45
20,東臼杵郡門川町,ﾋｶﾞｼｳｽｷｸﾞﾝｶﾄﾞｶﾞﾜﾁｮｳ,45
21,東臼杵郡諸塚村,ﾋｶﾞｼｳｽｷｸﾞﾝﾓﾛﾂｶｿﾝ,45
22,東臼杵郡椎葉村,ﾋｶﾞｼｳｽｷｸﾞﾝｼｲﾊﾞｿﾝ,45
23,東臼杵郡美郷町,ﾋｶﾞｼｳｽｷｸﾞﾝﾐｻﾄﾁｮｳ,45
24,西臼杵郡高千穂町,ﾆｼｳｽｷｸﾞﾝﾀｶﾁﾎﾁｮｳ,45
25,西臼杵郡日之影町,ﾆｼｳｽｷｸﾞﾝﾋﾉｶｹﾞﾁｮｳ,45
26,西臼杵郡五ヶ瀬町,ﾆｼｳｽｷｸﾞﾝｺﾞｶｾﾁｮｳ,45
